wavelength,intensity,image
733.5593220338983,19.94661921708185,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
736.8983050847457,18.725978647686834,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
740.2372881355932,16.71174377224199,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
743.5762711864406,13.334519572953736,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
746.9152542372881,11.160142348754448,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
750.2542372881355,9.402135231316725,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
753.5932203389831,8.395017793594306,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
756.9322033898305,6.932384341637011,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
760.271186440678,6.099644128113879,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
763.6101694915254,5.0213523131672595,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
766.9491525423729,4.334519572953736,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
770.2881355932203,3.98576512455516,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
773.6271186440678,3.316725978647687,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
776.9661016949153,2.9145907473309607,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
780.3050847457628,2.793594306049822,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
783.6440677966102,2.6405693950177938,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
786.9830508474577,2.434163701067616,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
790.3220338983051,2.074733096085409,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
793.6610169491526,2.1032028469750887,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
797.0,2.0462633451957295,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_1
600.0,0.004098360655737705,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
603.3389830508474,0.00819672131147541,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
606.6779661016949,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
610.0169491525423,0.00819672131147541,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
613.3559322033898,0.004098360655737705,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
616.6949152542372,0.00819672131147541,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
620.0338983050848,0.012295081967213115,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
623.3728813559322,0.004098360655737705,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
626.7118644067797,0.036885245901639344,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
630.0508474576271,0.020491803278688523,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
633.3898305084746,0.01639344262295082,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
636.728813559322,0.05737704918032787,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
640.0677966101695,0.06147540983606557,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
643.4067796610169,0.04918032786885246,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
646.7457627118644,0.06557377049180328,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
650.0847457627119,0.06557377049180328,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
653.4237288135594,0.08196721311475409,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
656.7627118644068,0.1557377049180328,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
660.1016949152543,0.21311475409836064,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
663.4406779661017,0.2459016393442623,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
666.7796610169491,0.4426229508196721,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
670.1186440677966,0.6147540983606558,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
673.457627118644,0.9262295081967213,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
676.7966101694915,1.3319672131147542,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
680.1355932203389,1.6721311475409837,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
683.4745762711864,1.8647540983606556,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
686.8135593220339,1.9344262295081966,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
690.1525423728814,2.237704918032787,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
693.4915254237288,2.139344262295082,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
696.8305084745763,2.1639344262295084,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
700.1694915254237,2.0491803278688523,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
703.5084745762712,2.012295081967213,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
706.8474576271186,2.1065573770491803,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
710.1864406779661,2.6352459016393444,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
713.5254237288136,3.4139344262295084,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
716.8644067796611,4.967213114754099,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
720.2033898305085,6.729508196721311,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
723.542372881356,9.39344262295082,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
726.8813559322034,11.327868852459016,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
730.2203389830509,16.807377049180328,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
733.5593220338983,21.55327868852459,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
736.8983050847457,29.59426229508197,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
740.2372881355932,36.74590163934426,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
743.5762711864406,42.00409836065574,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
746.9152542372881,48.61065573770492,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
750.2542372881355,53.692622950819676,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
753.5932203389831,59.25819672131148,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
756.9322033898305,59.045081967213115,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
